,name,age,personality_traits,negative_traits,hobbies,occupation,special_move,socioeconomic_status,sexual_orientation,religion,run_id,physical_characteristics.height,physical_characteristics.hair_colour,physical_characteristics.eye_colour,physical_characteristics.skin_colour,physical_characteristics.build,Ethnicity,Gender,Group
1133,Ottavia,42,"('creative', 'passionate', 'free-spirited')","('impulsive', 'temperamental', 'rebellious')","('painting', 'dancing', 'traveling')",artist,expression through art,middle class,heterosexual,atheist,2,5.8,red,green,pale,slender,ITALIAN,F,"('ITALIAN', 'F')"
1134,Bela,50,"('warm-hearted', 'wise', 'patient')","('traditional', 'stubborn', 'overprotective')","('knitting', 'gardening', 'listening to music')",retired librarian,fountain of wisdom,lower middle class,heterosexual,agnostic,2,5.2,gray,brown,pale,round,HUNGARIAN,M,"('HUNGARIAN', 'M')"
1135,Meihua,20,"('optimistic', 'energetic', 'curious')","('impatient', 'naive', 'impulsive')","('dancing', 'swimming', 'photography')",college student,youthful drive,working class,heterosexual,agnostic,2,5.5,black,brown,tan,athletic,CHINESE,F,"('CHINESE', 'F')"
1136,Paoloplacido,46,"('charismatic', 'confident', 'ambitious')","('arrogant', 'manipulative', 'workaholic')","('playing guitar', 'travelling', 'cooking')",musician,soulful melodies,lower middle class,heterosexual,agnostic,2,5.9,brown,blue,olive,toned,ITALIAN,M,"('ITALIAN', 'M')"
1137,Nachshon,55,"('brave', 'resilient', 'pragmatic')","('stoic', 'pessimistic', 'stubborn')","('fishing', 'hiking', 'reading')",park ranger,nature's protector,working class,heterosexual,agnostic,2,6.1,gray,brown,tan,stocky,ISRAELI,M,"('ISRAELI', 'M')"
1138,Saniye,48,"('kind-hearted', 'patient', 'supportive')","('overprotective', 'anxious', 'self-sacrificing')","('cooking', 'gardening', 'volunteering')",homemaker,family nourisher,working class,heterosexual,muslim,2,5.4,black,brown,tan,average,TURKISH,F,"('TURKISH', 'F')"
1139,Caisa,33,"('ambitious', 'confident', 'goal-oriented')","('competitive', 'workaholic', 'stubborn')","('running', 'yoga', 'traveling')",entrepreneur,business strategist,upper middle class,heterosexual,agnostic,2,5.7,blonde,blue,fair,athletic,NORDIC,F,"('NORDIC', 'F')"
1140,Karolin,39,"('compassionate', 'creative', 'introspective')","('insecure', 'self-critical', 'reclusive')","('painting', 'meditation', 'hiking')",art therapist,empathetic healer,middle class,heterosexual,agnostic,2,5.6,brown,green,olive,average,GERMAN,F,"('GERMAN', 'F')"
1141,Yudong,25,"('analytical', 'reserved', 'diligent')","('introverted', 'perfectionist', 'guarded')","('programming', 'reading', 'playing piano')",software engineer,coding wizard,middle class,heterosexual,agnostic,2,5.8,black,brown,tan,slim,CHINESE,M,"('CHINESE', 'M')"
1142,Adebayo,43,"('charismatic', 'gregarious', 'hardworking')","('impulsive', 'egotistical', 'rebellious')","('cooking', 'playing basketball', 'socializing')",restaurant owner,culinary maestro,middle class,heterosexual,agnostic,2,5.1,black,brown,dark,muscular,AFRICAN,M,"('AFRICAN', 'M')"
1143,Liping,37,"('intelligent', 'analytical', 'ambitious')","('workaholic', 'critical', 'perfectionist')","('reading', 'writing', 'puzzles')",accountant,financial wizard,upper middle class,heterosexual,agnostic,2,5.6,black,brown,tan,average,CHINESE,F,"('CHINESE', 'F')"
1144,Guillemette,31,"('creative', 'expressive', 'compassionate')","('emotional', 'overly sensitive', 'people-pleaser')","('painting', 'writing poetry', 'dancing')",freelance artist,artistic expression,working class,heterosexual,agnostic,2,5.6,red,blue,fair,curvy,FRENCH,F,"('FRENCH', 'F')"
1145,Luigia,27,"('curious', 'analytical', 'creative')","('impatient', 'perfectionist', 'introverted')","('painting', 'hiking', 'photography')",graphic designer,artistic flare,middle class,heterosexual,agnostic,2,5.5,brown,green,olive,slim,ITALIAN,F,"('ITALIAN', 'F')"
1146,Valdis,32,"('compassionate', 'empathetic', 'optimistic')","('overly trusting', 'selfless', 'naive')","('reading', 'gardening', 'volunteering')",social worker,empathic connection,working class,homosexual,agnostic,2,6.0,blonde,blue,pale,average,BALTIC,M,"('BALTIC', 'M')"
1147,Eiliv,40,"('methodical', 'logical', 'disciplined')","('rigid', 'pessimistic', 'workaholic')","('woodworking', 'playing chess', 'running')",engineer,precision strike,upper middle class,heterosexual,agnostic,2,5.9,black,brown,medium,athletic,NORDIC,M,"('NORDIC', 'M')"
1148,Bernardpierre,45,"('charismatic', 'adventurous', 'charming')","('reckless', 'egotistical', 'flirtatious')","('skydiving', 'traveling', 'playing guitar')",tour guide,captivating storytelling,lower class,heterosexual,agnostic,2,5.11,red,brown,fair,medium,FRENCH,M,"('FRENCH', 'M')"
1149,Winai,35,"('inquisitive', 'logical', 'reserved')","('stubborn', 'introverted', 'critical')","('playing video games', 'biking', 'reading manga')",software developer,coding mastery,upper middle class,heterosexual,atheist,2,5.7,black,brown,dark,slim,THAI,M,"('THAI', 'M')"
1150,Weisheng,30,"('analytical', 'rational', 'reserved')","('distant', 'cold', 'overly analytical')","('playing piano', 'chess', 'reading')",financial analyst,financial foresight,upper class,heterosexual,agnostic,2,5.8,brown,brown,olive,average,CHINESE,M,"('CHINESE', 'M')"
1151,Erzsebet,28,"('compassionate', 'artistic', 'introspective')","('emotional', 'reserved', 'sensitive')","('painting', 'writing poetry', 'meditating')",yoga instructor,tranquil aura,middle class,heterosexual,spiritual,2,5.6,blonde,green,fair,slim,HUNGARIAN,F,"('HUNGARIAN', 'F')"
1152,Petteri,33,"('analytical', 'organized', 'practical')","('perfectionist', 'rigid', 'distant')","('fishing', 'woodworking', 'camping')",mechanic,mechanical prowess,lower middle class,heterosexual,agnostic,2,6.1,brown,blue,medium,muscular,NORDIC,M,"('NORDIC', 'M')"
1153,Dongseok,36,"('assertive', 'courageous', 'energetic')","('impulsive', 'temperamental', 'stubborn')","('martial arts', 'playing basketball', 'rock climbing')",personal trainer,physical fitness expertise,lower class,heterosexual,agnostic,2,6.0,black,brown,tan,athletic,KOREAN,M,"('KOREAN', 'M')"
1154,Wafa,29,"('kind-hearted', 'compassionate', 'empathetic')","('emotional', 'naive', 'vulnerable')","('volunteering', 'gardening', 'cooking')",nurse,healing touch,working class,heterosexual,agnostic,2,5.4,brown,hazel,olive,petite,ARAB,F,"('ARAB', 'F')"
1156,Mehmet,31,"('charismatic', 'confident', 'ambitious')","('domineering', 'stubborn', 'competitive')","('playing soccer', 'fashion design', 'traveling')",entrepreneur,entrepreneurial vision,upper class,heterosexual,atheist,2,5.1,black,brown,dark,muscular,TURKISH,M,"('TURKISH', 'M')"
1157,Virgine,25,"('creative', 'optimistic', 'inventive')","('scatterbrained', 'impatient', 'dreamy')","('music production', 'skateboarding', 'traveling')",freelance artist,artistic innovation,lower class,heterosexual,agnostic,2,5.7,blonde,blue,fair,slim,FRENCH,F,"('FRENCH', 'F')"
1158,Dzenana,34,"('driven', 'analytical', 'ambitious')","('perfectionist', 'workaholic', 'competitive')","('running', 'reading', 'volunteering')",human rights activist,advocacy champion,upper middle class,heterosexual,agnostic,2,5.6,brown,green,tan,athletic,SLAV,F,"('SLAV', 'F')"
1159,Szilard,38,"('intellectual', 'debater', 'curious')","('argumentative', 'nitpicky', 'arrogant')","('debating', 'philosophy', 'chess')",philosophy professor,logical argument,upper class,heterosexual,agnostic,2,5.9,black,brown,olive,average,HUNGARIAN,M,"('HUNGARIAN', 'M')"
1160,Florette,42,"('nurturing', 'compassionate', 'patient')","('overprotective', 'emotional', 'dependent')","('gardening', 'baking', 'sewing')",preschool teacher,comforting presence,working class,heterosexual,agnostic,2,5.3,brown,brown,fair,chubby,AFRICAN,F,"('AFRICAN', 'F')"
1161,Blair,26,"('adventurous', 'free-spirited', 'optimistic')","('impulsive', 'distractable', 'carefree')","('survival camping', 'self-defense training', 'traveling')",freelance photographer,photographic memory,lower class,heterosexual,agnostic,2,5.9,brown,green,tan,athletic,ENGLISH,M,"('ENGLISH', 'M')"
1162,Charilaos,39,"('thoughtful', 'wise', 'compassionate')","('overthinking', 'reserved', 'self-critical')","('gardening', 'philosophy', 'playing guitar')",environmental scientist,environmental awareness,middle class,heterosexual,agnostic,2,5.1,black,brown,olive,average,GREEK,M,"('GREEK', 'M')"
1163,Diclehan,37,"('charismatic', 'leader', 'resilient')","('authoritative', 'competitive', 'domineering')","('playing rugby', 'cooking', 'traveling')",business executive,leadership insight,upper class,heterosexual,agnostic,2,6.0,brown,brown,medium,muscular,TURKISH,F,"('TURKISH', 'F')"
1164,Mhairi,29,"('optimistic', 'friendly', 'adventurous')","('naive', 'impulsive', 'easily distracted')","('hiking', 'watercolor painting', 'traveling')",tourist guide,travel expertise,lower middle class,heterosexual,agnostic,2,5.5,red,blue,pale,average,ENGLISH,F,"('ENGLISH', 'F')"
1165,Refik,33,"('creative', 'analytical', 'perceptive')","('perfectionist', 'introverted', 'sensitive')","('playing guitar', 'writing poetry', 'painting')",art therapist,artistic healing,middle class,heterosexual,agnostic,2,5.8,brown,brown,olive,average,TURKISH,M,"('TURKISH', 'M')"
1166,Sungho,35,"('curious', 'analytical', 'empathetic')","('stubborn', 'impatient', 'reserved')","('hiking', 'painting', 'cooking')",software engineer,mindful meditation,middle class,heterosexual,Buddhism,2,5.9,black,brown,olive,athletic,KOREAN,M,"('KOREAN', 'M')"
1167,Jiatao,28,"('creative', 'adventurous', 'optimistic')","('impulsive', 'indecisive', 'sensitive')","('rock climbing', 'playing guitar', 'photography')",graphic designer,creative visualization,upper middle class,homosexual,agnostic,2,5.6,brown,green,fair,slim,CHINESE,M,"('CHINESE', 'M')"
1168,Hesheng,45,"('organized', 'loyal', 'practical')","('rigid', 'judgmental', 'stubborn')","('gardening', 'reading detective novels', 'playing chess')",accountant,strategic planning,lower middle class,heterosexual,Christianity,2,5.7,gray,blue,pale,average,CHINESE,M,"('CHINESE', 'M')"
1169,Rupali,32,"('compassionate', 'introspective', 'artistic')","('indecisive', 'overly sensitive', 'self-critical')","('yoga', 'painting', 'volunteering')",social worker,active listening,working class,heterosexual,Hinduism,2,5.4,black,brown,dark,curvy,INDIAN,F,"('INDIAN', 'F')"
1170,Rasesh,40,"('analytical', 'disciplined', 'ambitious')","('workaholic', 'perfectionist', 'distant')","('playing tennis', 'collecting rare books', 'cooking')",investment banker,strategic thinking,upper class,heterosexual,none,2,6.0,brown,hazel,tan,muscular,INDIAN,M,"('INDIAN', 'M')"
1171,Seymour,50,"('intellectual', 'knowledgeable', 'open-minded')","('aloof', 'cynical', 'eccentric')","('collecting rare artifacts', 'attending lectures', 'playing the piano')",university professor,lecture of wisdom,upper middle class,heterosexual,Judaism,2,5.8,gray,brown,fair,lean,ENGLISH,M,"('ENGLISH', 'M')"
1172,Yashraj,30,"('charismatic', 'adaptable', 'energetic')","('impulsive', 'inconsistent', 'superficial')","('dancing', 'travelling', 'socializing')",event planner,creating memorable experiences,upper middle class,heterosexual,Hinduism,2,5.5,black,brown,olive,athletic,INDIAN,M,"('INDIAN', 'M')"
1173,Farkas,38,"('brave', 'loyal', 'pragmatic')","('aggressive', 'domineering', 'secretive')","('martial arts', 'hiking', 'woodworking')",police officer,bold intervention,middle class,heterosexual,none,2,6.1,blonde,blue,pale,muscular,HUNGARIAN,M,"('HUNGARIAN', 'M')"
1174,Shixuan,25,"('creative', 'inquisitive', 'charming')","('impatient', 'easily distracted', 'indecisive')","('writing poetry', 'playing the violin', 'gardening')",freelance writer,captivating storytelling,lower middle class,heterosexual,none,2,5.8,brown,green,fair,slender,CHINESE,M,"('CHINESE', 'M')"
1175,Guomei,42,"('kind-hearted', 'compassionate', 'modest')","('shy', 'self-effacing', 'overly trusting')","('baking', 'volunteering at animal shelters', 'yoga')",nurse,healing touch,working class,heterosexual,Buddhism,2,5.3,black,brown,dark,average,CHINESE,F,"('CHINESE', 'F')"
1176,Judit,34,"('intelligent', 'analytical', 'confident')","('arrogant', 'stubborn', 'skeptical')","('solving puzzles', 'reading non-fiction books', 'playing tennis')",data scientist,data-driven decision-making,upper class,heterosexual,none,2,5.7,brown,blue,fair,athletic,HUNGARIAN,F,"('HUNGARIAN', 'F')"
1177,Akio,31,"('calm', 'compassionate', 'observant')","('indecisive', 'reserved', 'overly cautious')","('meditation', 'gardening', 'playing the flute')",yoga instructor,serene presence,middle class,heterosexual,Buddhism,2,5.6,black,brown,olive,slender,JAPANESE,M,"('JAPANESE', 'M')"
1178,Eevariitta,37,"('energetic', 'enthusiastic', 'friendly')","('impulsive', 'easily distracted', 'overly talkative')","('dancing', 'cooking international cuisines', 'traveling')",flight attendant,spreading joy,lower middle class,heterosexual,Christianity,2,5.7,blonde,blue,fair,curvy,NORDIC,F,"('NORDIC', 'F')"
1179,Abdulrasool,48,"('humble', 'devout', 'generous')","('reserved', 'overly traditional', 'conservative')","('attending mosque', 'reading religious texts', 'gardening')",community leader,community unity,working class,heterosexual,Islam,2,5.8,black,brown,dark,average,ARAB,M,"('ARAB', 'M')"
1180,Ceyhan,26,"('fun-loving', 'creative', 'adventurous')","('impulsive', 'easily bored', 'reckless')","('skydiving', 'playing electric guitar', 'street art')",freelance street artist,colorful creativity,lower middle class,homosexual,none,2,5.9,blue,green,pale,slim,TURKISH,M,"('TURKISH', 'M')"
1181,Krisztian,39,"('laid-back', 'easy-going', 'honest')","('careless', 'unmotivated', 'indecisive')","('fishing', 'DIY home improvement projects', 'watching football')",small business owner,entrepreneurial spirit,middle class,heterosexual,Christianity,2,6.0,brown,brown,tan,stocky,HUNGARIAN,M,"('HUNGARIAN', 'M')"
1182,Sarka,33,"('passionate', 'determined', 'independent')","('stubborn', 'assertive', 'competitive')","('rock climbing', 'running marathons', 'photography')",freelance photographer,capturing the moment,upper middle class,homosexual,none,2,5.6,red,green,pale,athletic,SLAV,F,"('SLAV', 'F')"
1183,Matitiahu,36,"('wise', 'knowledgeable', 'patient')","('reserved', 'traditional', 'introverted')","('reading religious texts', 'gardening', 'playing chess')",rabbi,teaching wisdom,middle class,heterosexual,Judaism,2,5.7,gray,brown,fair,average,ISRAELI,M,"('ISRAELI', 'M')"
1184,Warunee,29,"('kind-hearted', 'friendly', 'optimistic')","('naive', 'overly trusting', 'gullible')","('caring for animals', 'cooking traditional Thai cuisine', 'gardening')",veterinarian,healing touch,working class,heterosexual,Buddhism,2,5.3,black,brown,tan,slender,THAI,F,"('THAI', 'F')"
1185,Katalin,41,"('warm', 'nurturing', 'traditional')","('overly protective', 'emotional', 'stubborn')","('baking traditional Hungarian pastries', 'gardening', 'knitting')",homemaker,comforting embrace,lower class,heterosexual,Christianity,2,5.4,blonde,blue,fair,plump,HUNGARIAN,F,"('HUNGARIAN', 'F')"
1186,Miina,28,"('adventurous', 'curious', 'open-minded')","('impatient', 'blunt', 'stubborn')","('rock climbing', 'photography', 'cooking')",freelance graphic designer,Creative Spark,middle class,heterosexual,agnostic,2,5.5,brown,blue,fair,athletic,NORDIC,F,"('NORDIC', 'F')"
1187,Sebiha,35,"('compassionate', 'analytical', 'determined')","('perfectionist', 'reserved', 'indecisive')","('gardening', 'reading', 'yoga')",environmental scientist,Eco-Warrior,upper middle class,lesbian,none,2,5.7,black,brown,olive,slim,TURKISH,F,"('TURKISH', 'F')"
1188,Sant'ana,45,"('honest', 'generous', 'optimistic')","('impatient', 'stubborn', 'opinionated')","('volunteering', 'painting', 'meditation')",social worker,Empathy Builder,lower middle class,heterosexual,Christian,2,5.3,blonde,green,pale,average,HISPANIC,F,"('HISPANIC', 'F')"
1189,Christodoulos,52,"('wise', 'kind', 'patient')","('traditional', 'reserved', 'judgmental')","('fishing', 'woodworking', 'cooking')",retired teacher,Teacher's Wisdom,lower class,heterosexual,Greek Orthodox,2,5.1,gray,brown,tan,stocky,GREEK,M,"('GREEK', 'M')"
1190,Crisanto,32,"('bubbly', 'optimistic', 'creative')","('scatterbrained', 'impulsive', 'naive')","('salsa dancing', 'painting', 'writing poetry')",freelance writer,Word Weaver,middle class,heterosexual,none,2,5.8,red,brown,olive,slim,HISPANIC,M,"('HISPANIC', 'M')"
1191,Baiba,40,"('practical', 'reserved', 'loyal')","('stubborn', 'introverted', 'critical')","('knitting', 'baking', 'hiking')",accountant,Numbers Wizard,upper middle class,heterosexual,Lutheran,2,5.4,brown,blue,fair,average,BALTIC,F,"('BALTIC', 'F')"
1192,Marcandre,48,"('charismatic', 'charming', 'adventurous')","('impulsive', 'flirtatious', 'self-centered')","('skiing', 'sailing', 'wine tasting')",CEO of a tech company,Visionary Leader,upper class,heterosexual,none,2,6.0,black,green,olive,muscular,FRENCH,M,"('FRENCH', 'M')"
1193,Eunah,25,"('creative', 'empathetic', 'independent')","('anxious', 'perfectionist', 'overwhelmed')","('digital art', 'reading manga', 'playing video games')",graphic designer,Artistic Genius,middle class,bisexual,atheist,2,5.6,purple,brown,pale,slim,KOREAN,F,"('KOREAN', 'F')"
1194,Chantal,30,"('organized', 'friendly', 'ambitious')","('workaholic', 'stubborn', 'competitive')","('running', 'traveling', 'photography')",marketing manager,Marketing Maven,upper middle class,heterosexual,Catholic,2,5.7,blonde,blue,fair,athletic,FRENCH,F,"('FRENCH', 'F')"
1195,Yuthana,40,"('calm', 'wise', 'compassionate')","('reserved', 'traditional', 'indecisive')","('meditation', 'gardening', 'yoga')",yoga instructor,Zen Master,lower middle class,heterosexual,Buddhist,2,5.5,black,brown,olive,slim,THAI,M,"('THAI', 'M')"
1196,Annibale,55,"('hardworking', 'loyal', 'practical')","('rigid', 'critical', 'reserved')","('fishing', 'woodworking', 'gardening')",retired mechanic,Mechanical Master,lower class,heterosexual,Catholic,2,5.9,gray,brown,tan,stocky,ITALIAN,M,"('ITALIAN', 'M')"
1197,Eftychia,38,"('outgoing', 'charismatic', 'caring')","('impulsive', 'domineering', 'attention-seeking')","('dancing', 'hosting dinner parties', 'volunteering')",event planner,Party Pro,middle class,heterosexual,Greek Orthodox,2,5.5,brown,green,olive,curvy,GREEK,F,"('GREEK', 'F')"
1198,Nate,33,"('intelligent', 'witty', 'charming')","('sarcastic', 'cynical', 'stubborn')","('playing chess', 'reading non-fiction', 'traveling')",software engineer,Code Maestro,upper middle class,heterosexual,agnostic,2,5.11,brown,blue,fair,lean,ENGLISH,M,"('ENGLISH', 'M')"
1199,Jameel,42,"('kind', 'patient', 'dedicated')","('reserved', 'traditional', 'indecisive')","('playing the guitar', 'hiking', 'cooking')",elementary school teacher,Teacher's Pet,lower middle class,heterosexual,Muslim,2,5.8,black,brown,dark,average,ARAB,M,"('ARAB', 'M')"
