,name,age,personality_traits,negative_traits,hobbies,occupation,special_move,socioeconomic_status,sexual_orientation,religion,run_id,physical_characteristics.height,physical_characteristics.hair_colour,physical_characteristics.eye_colour,physical_characteristics.skin_colour,physical_characteristics.build,Ethnicity,Gender,Group
1094,Pierino,26,"(' friendly', 'easy-going', 'adventurous')","('irresponsible', 'forgetful', 'careless')","('playing soccer', 'traveling', 'attending music festivals')",Travel Writer,storytelling,lower middle class,heterosexual,catholic,2,5.9,dark brown,hazel,olive,athletic,ITALIAN,M,"('ITALIAN', 'M')"
1095,Tinneke,34,"('warm', 'empathetic', 'nurturing')","('overly critical', 'perfectionist', 'passive-aggressive')","('gardening', 'cooking', 'yoga')",Nurse,healing touch,middle class,heterosexual,protestant,2,5.5,blonde,blue,fair,curvy,DUTCH,F,"('DUTCH', 'F')"
1096,Yimei,29,"('intense', 'passionate', 'independent')","('hot-headed', 'reckless', 'selfish')","('playing the violin', 'reading philosophy', 'attending protests')",Activist,social justice,lower class,queer,atheist,2,5.4,black,brown,pale,petite,CHINESE,F,"('CHINESE', 'F')"
1097,Aleksandras,32,"('confident', 'charismatic', 'ambitious')","('arrogant', 'manipulative', 'vindictive')","('playing chess', 'reading history', 'attending opera')",Politician,strategic thinking,upper class,heterosexual,orthodox,2,6.2,dark blonde,blue,fair,athletic,BALTIC,M,"('BALTIC', 'M')"
1098,Rauno,28,"('calm', 'logical', 'analytical')","('detached', 'indifferent', 'aloof')","('playing strategy games', 'reading science fiction', 'attending lectures')",Data Analyst,data analysis,middle class,asexual,agnostic,2,5.11,light brown,hazel,fair,slender,NORDIC,M,"('NORDIC', 'M')"
1099,Erminia,35,"('warm', 'empathetic', 'nurturing')","('overly critical', 'perfectionist', 'passive-aggressive')","('gardening', 'cooking', 'yoga')",Teacher,teaching skills,middle class,heterosexual,catholic,2,5.7,dark brown,hazel,olive,curvy,ITALIAN,F,"('ITALIAN', 'F')"
1100,Vyta,27,"('adventurous', 'outgoing', 'confident')","('reckless', 'impulsive', 'selfish')","('playing extreme sports', 'attending parties', 'traveling')",Stuntman,stunt skills,lower middle class,bisexual,agnostic,2,5.1,blonde,blue,fair,athletic,BALTIC,F,"('BALTIC', 'F')"
1101,Abdulmajed,31,"('wise', 'compassionate', 'persistent')","('overly critical', 'perfectionist', 'indifferent')","('reading philosophy', 'playing chess', 'attending lectures')",Philosopher,philosophical insight,upper middle class,heterosexual,muslim,2,5.9,dark brown,hazel,olive,slender,ARAB,M,"('ARAB', 'M')"
1102,Lutfu,30,"('friendly', 'outgoing', 'adventurous')","('impulsive', 'reckless', 'selfish')","('playing soccer', 'traveling', 'attending music festivals')",Tour Guide,local knowledge,lower middle class,heterosexual,muslim,2,5.8,dark brown,hazel,olive,athletic,TURKISH,M,"('TURKISH', 'M')"
1103,Hirohiko,29,"('analytical', 'practical', 'confident')","('bossy', 'skeptical', 'indifferent')","('reading science fiction', 'playing chess', 'attending lectures')",Engineer,engineering skills,upper middle class,heterosexual,shinto,2,5.6,black,brown,pale,slender,JAPANESE,M,"('JAPANESE', 'M')"
1104,Torleiv,33,"('charismatic', 'driven', 'loyal')","('arrogant', 'domineering', 'paranoid')","('playing chess', 'reading history', 'attending opera')",Businessman,leadership skills,upper class,heterosexual,lutheran,2,6.1,blonde,blue,fair,athletic,NORDIC,M,"('NORDIC', 'M')"
1105,Radomir,32,"('adventurous', ' analytical', ' optimistic')","('impatient', 'reckless', 'overconfident')","('rock climbing', ' coding', 'photography')",Software Engineer,Lightning Reflexes,middle class,heterosexual,agnostic,2,5.1,dark brown,green,olive,athletic,SLAV,M,"('SLAV', 'M')"
1106,Karoly,41,"('charismatic', ' empathetic', ' reserved')","('domineering', 'sarcastic', 'procrastinator')","('playing guitar', 'cooking', 'reading')",Teacher,Motivational Speech,upper middle class,homosexual,Catholic,2,5.9,blond,blue,fair,slender,HUNGARIAN,M,"('HUNGARIAN', 'M')"
1107,Yoonkyung,28,"('creative', ' curious', ' confident')","('impulsive', 'perfectionist', 'selfish')","('painting', 'dancing', 'traveling')",Graphic Designer,Artistic Vision,lower middle class,bisexual,Buddhist,2,5.4,black,brown,medium,petite,KOREAN,F,"('KOREAN', 'F')"
1108,Meletios,35,"('intuitive', ' resourceful', ' adaptable')","('hot-headed', 'dishonest', 'lazy')","('playing chess', 'hiking', 'swimming')",Business Consultant,Strategic Thinking,upper class,heterosexual,Orthodox,2,6.1,dark brown,hazel,olive,muscular,GREEK,M,"('GREEK', 'M')"
1109,Willemijn,29,"('outgoing', ' spontaneous', ' loyal')","('irresponsible', 'reckless', 'gossipy')","('playing soccer', 'attending concerts', 'trying new foods')",Event Planner,Party Animal,middle class,heterosexual,Protestant,2,5.7,blond,blue,fair,athletic,DUTCH,F,"('DUTCH', 'F')"
1110,Dimitris,39,"('charming', ' confident', ' ambitious')","('arrogant', 'insensitive', 'workaholic')","('playing tennis', 'reading', 'networking')",Lawyer,Silver Tongue,upper class,heterosexual,Agnostic,2,6.0,dark brown,brown,olive,athletic,GREEK,M,"('GREEK', 'M')"
1111,Chrysi,26,"('bubbly', ' empathetic', ' determined')","('naive', 'gullible', 'oversensitive')","('volunteering', 'baking', 'writing')",Nurse,Healing Touch,lower middle class,homosexual,Christian,2,5.3,blond,blue,fair,petite,GREEK,F,"('GREEK', 'F')"
1112,Kazeem,30,"('confident', ' analytical', ' adventurous')","('stubborn', ' competitive', 'hot-headed')","('playing basketball', ' coding', 'traveling')",Data Analyst,Data Dive,middle class,heterosexual,Muslim,2,6.2,black,brown,dark,athletic,AFRICAN,M,"('AFRICAN', 'M')"
1113,Dieuwertje,34,"('creative', ' optimistic', ' independent')","('scattered', 'procrastinator', 'selfish')","('painting', 'gaming', 'reading')",Graphic Designer,Artistic Flair,lower middle class,bisexual,Agnostic,2,5.6,red,green,fair,slender,DUTCH,F,"('DUTCH', 'F')"
1114,Zerin,31,"('intelligent', ' resourceful', ' adaptable')","('cold', 'distant', 'perfectionist')","('playing chess', 'reading', 'hiking')",Scientist,Scientific Method,upper middle class,heterosexual,Atheist,2,5.8,black,brown,medium,slender,TURKISH,F,"('TURKISH', 'F')"
1115,Taghrid,27,"('outgoing', ' spontaneous', ' loyal')","('irresponsible', 'reckless', 'gossipy')","('playing soccer', 'attending concerts', 'trying new foods')",Event Planner,Party Animal,middle class,heterosexual,Muslim,2,5.5,dark brown,brown,olive,athletic,ARAB,F,"('ARAB', 'F')"
1116,Borges,40,"('charismatic', ' empathetic', ' reserved')","('domineering', 'sarcastic', 'procrastinator')","('playing guitar', 'cooking', 'reading')",Teacher,Motivational Speech,upper middle class,homosexual,Catholic,2,5.11,gray,blue,fair,slender,HISPANIC,M,"('HISPANIC', 'M')"
1117,Jiaying,29,"('creative', ' curious', ' confident')","('impulsive', 'perfectionist', 'selfish')","('painting', 'dancing', 'traveling')",Graphic Designer,Artistic Vision,lower middle class,bisexual,Buddhist,2,5.2,black,brown,medium,petite,CHINESE,F,"('CHINESE', 'F')"
1118,Smadar,36,"('intuitive', ' resourceful', ' adaptable')","('hot-headed', 'dishonest', 'lazy')","('playing chess', 'hiking', 'swimming')",Business Consultant,Strategic Thinking,upper class,heterosexual,Jewish,2,6.0,dark brown,hazel,olive,muscular,ISRAELI,F,"('ISRAELI', 'F')"
1119,Adwoa,33,"('outgoing', ' spontaneous', ' loyal')","('irresponsible', 'reckless', 'gossipy')","('playing soccer', 'attending concerts', 'trying new foods')",Event Planner,Party Animal,middle class,heterosexual,Christian,2,5.9,black,brown,dark,athletic,AFRICAN,F,"('AFRICAN', 'F')"
1120,Paolo,38,"('charming', ' confident', ' ambitious')","('arrogant', 'insensitive', 'workaholic')","('playing tennis', 'reading', 'networking')",Lawyer,Silver Tongue,upper class,heterosexual,Catholic,2,6.1,dark brown,brown,olive,athletic,ITALIAN,M,"('ITALIAN', 'M')"
1121,Zrinka,30,"('bubbly', ' empathetic', ' determined')","('naive', 'gullible', 'oversensitive')","('volunteering', 'baking', 'writing')",Nurse,Healing Touch,lower middle class,homosexual,Christian,2,5.4,blond,blue,fair,petite,SLAV,F,"('SLAV', 'F')"
1122,Magdolna,37,"('intelligent', ' resourceful', ' adaptable')","('cold', 'distant', 'perfectionist')","('playing chess', 'reading', 'hiking')",Scientist,Scientific Method,upper middle class,heterosexual,Agnostic,2,5.7,dark brown,brown,olive,slender,HUNGARIAN,F,"('HUNGARIAN', 'F')"
1123,Kazuteru,35,"('confident', ' analytical', ' adventurous')","('stubborn', 'competitive', 'hot-headed')","('playing basketball', 'coding', 'traveling')",Data Analyst,Data Dive,middle class,heterosexual,Shinto,2,6.2,black,brown,dark,athletic,JAPANESE,M,"('JAPANESE', 'M')"
1124,Romina,31,"('creative', ' optimistic', ' independent')","('scattered', 'procrastinator', 'selfish')","('painting', 'gaming', 'reading')",Graphic Designer,Artistic Flair,lower middle class,bisexual,Agnostic,2,5.6,red,green,fair,slender,ITALIAN,F,"('ITALIAN', 'F')"
1125,Ermenegildo,32,"('adventurous', 'confident', 'empathetic')","('impulsive', 'hot-headed', 'selfish')","('rock climbing', 'cooking', 'reading')",Geologist,Earthquake Stomp,middle class,heterosexual,agnostic,2,5.9,brown,hazel,olive,athletic,ITALIAN,M,"('ITALIAN', 'M')"
1126,Siriporn,28,"('ambitious', 'resilient', 'generous')","('perfectionist', 'workaholic', 'competitive')","('yoga', 'painting', 'traveling')",Marketing Manager,Mindful Focus,upper middle class,bisexual,Buddhist,2,5.5,black,brown,light brown,slim,THAI,F,"('THAI', 'F')"
1127,Nechama,40,"('wise', 'compassionate', 'intuitive')","(' reserved', 'overly critical', 'pessimistic')","('meditation', 'guitar playing', 'gardening')",Counselor,Empathic Sense,lower middle class,homosexual,Jewish,2,5.7,red,green,fair,curvy,ISRAELI,F,"('ISRAELI', 'F')"
1128,Riitta,25,"('outgoing', 'creative', 'spontaneous')","('distractible', 'irresponsible', 'reckless')","('dancing', 'photography', 'video games')",Graphic Designer,Vibrant Aura,working class,pansexual,atheist,2,5.3,blonde,blue,fair,petite,NORDIC,F,"('NORDIC', 'F')"
1129,Lindell,35,"(' analytical', 'logical', 'independent')","('distant', 'skeptical', 'arrogant')","('coding', 'reading', 'hiking')",Software Engineer,System Hack,upper class,asexual,agnostic,2,6.1,brown,gray,fair,lean,ENGLISH,M,"('ENGLISH', 'M')"
1130,Meira,29,"('charismatic', 'confident', 'persuasive')","('manipulative', 'flirtatious', 'reckless')","('acting', 'fashion', 'networking')",Event Planner,Charming Smile,upper middle class,heterosexual,Christian,2,5.8,dark brown,brown,olive,athletic,ISRAELI,F,"('ISRAELI', 'F')"
1131,Guzin,38,"('practical', 'resourceful', ' loyal')","('conservative', 'stubborn', 'possessive')","('cooking', 'fishing', 'woodworking')",Mechanic,Repair Mastery,working class,heterosexual,Muslim,2,5.11,dark brown,brown,light brown,stocky,TURKISH,F,"('TURKISH', 'F')"
1132,Thorvald,42,"('authoritative', 'strategic', 'calm')","('dictatorial', 'cold', 'pessimistic')","('chess', 'reading', 'strategy games')",Business Consultant,Tactical Analysis,upper class,heterosexual,atheist,2,6.2,gray,blue,fair,athletic,NORDIC,M,"('NORDIC', 'M')"
1133,Ottavia,27,"('curious', 'adventurous', 'open-minded')","('impulsive', 'restless', 'naive')","('traveling', 'learning languages', 'yoga')",Journalist,Cultural Insight,lower middle class,bisexual,agnostic,2,5.6,dark brown,brown,olive,slim,ITALIAN,F,"('ITALIAN', 'F')"
1134,Bela,31,"('creative', 'spontaneous', 'optimistic')","('distractible', 'irresponsible', 'selfish')","('music', 'painting', 'surfing')",Artist,Inspiration Strike,lower middle class,pansexual,spiritual,2,5.9,blonde,blue,fair,lean,HUNGARIAN,M,"('HUNGARIAN', 'M')"
1135,Meihua,36,"('nurturing', 'empathetic', 'responsible')","('overly critical', 'perfectionist', ' worrier')","('gardening', 'cooking', 'meditation')",Nurse,Healing Touch,middle class,homosexual,Buddhist,2,5.4,black,brown,light brown,petite,CHINESE,F,"('CHINESE', 'F')"
1136,Paoloplacido,39,"('confident', 'charismatic', 'persuasive')","('arrogant', 'manipulative', 'reckless')","('politics', 'public speaking', 'networking')",Politician,Rhetorical Flourish,upper class,heterosexual,Catholic,2,6.0,dark brown,brown,olive,athletic,ITALIAN,M,"('ITALIAN', 'M')"
1137,Nachshon,30,"('brave', 'confident', 'loyal')","('hot-headed', 'impulsive', 'competitive')","('martial arts', 'weightlifting', 'gaming')",Soldier,Battle Focus,working class,heterosexual,Jewish,2,5.1,brown,hazel,olive,athletic,ISRAELI,M,"('ISRAELI', 'M')"
1138,Saniye,26,"('intelligent', 'curious', 'independent')","('arrogant', 'distant', 'perfectionist')","('reading', 'coding', 'hiking')",Researcher,Analytical Mind,upper middle class,asexual,agnostic,2,5.7,dark brown,brown,light brown,slim,TURKISH,F,"('TURKISH', 'F')"
1139,Caisa,33,"('empathetic', 'nurturing', 'responsible')","('overly critical', 'worrier', 'selfless')","('cooking', 'gardening', 'yoga')",Teacher,Empathic Understanding,middle class,homosexual,Christian,2,5.5,blonde,blue,fair,petite,NORDIC,F,"('NORDIC', 'F')"
1140,Karolin,24,"('outgoing', 'spontaneous', 'adventurous')","('impulsive', 'irresponsible', 'reckless')","('traveling', 'partying', 'extreme sports')",Event Coordinator,Social Butterfly,working class,pansexual,agnostic,2,5.8,blonde,blue,fair,athletic,GERMAN,F,"('GERMAN', 'F')"
1141,Yudong,37,"(' analytical', 'logical', 'independent')","('distant', 'skeptical', 'arrogant')","('reading', 'coding', 'hiking')",Data Scientist,Data Insight,upper middle class,asexual,Buddhist,2,5.9,black,brown,light brown,lean,CHINESE,M,"('CHINESE', 'M')"
1142,Adebayo,34,"('charismatic', 'confident', 'persuasive')","('manipulative', 'flirtatious', 'reckless')","('public speaking', 'networking', 'fashion')",Sales Manager,Charming Pitch,upper middle class,heterosexual,Christian,2,6.1,black,brown,dark brown,athletic,AFRICAN,M,"('AFRICAN', 'M')"
1143,Liping,29,"('creative', 'spontaneous', 'optimistic')","('distractible', 'irresponsible', 'selfish')","('art', 'music', 'traveling')",Graphic Designer,Artistic Vision,lower middle class,pansexual,agnostic,2,5.6,dark brown,brown,light brown,slim,CHINESE,F,"('CHINESE', 'F')"
1144,Guillemette,41,"('wise', 'compassionate', 'intuitive')","('reserved', 'overly critical', 'pessimistic')","('meditation', 'gardening', 'reading')",Therapist,Empathic Connection,upper middle class,homosexual,spiritual,2,5.7,gray,blue,fair,curvy,FRENCH,F,"('FRENCH', 'F')"
1145,Luigia,32,"('adventurous', 'curious', 'ambitious')","('impulsive', 'reckless', 'arrogant')","('rock climbing', 'reading', 'cooking')",Engineer,Quick Fix,middle class,heterosexual,agnostic,2,5.8,brown,hazel,olive,athletic,ITALIAN,F,"('ITALIAN', 'F')"
1146,Valdis,41,"('logical', 'analytical', 'reserved')","('distant', 'perfectionist', 'critical')","('chess', 'hiking', 'playing piano')",Data Analyst,Statistical Insight,upper middle class,homosexual,atheist,2,6.2,blond,blue,fair,lean,BALTIC,M,"('BALTIC', 'M')"
1147,Eiliv,28,"('charismatic', 'confident', 'empathetic')","('manipulative', 'selfish', 'insincere')","('public speaking', 'debating', 'playing guitar')",Marketing Manager,Persuasive Pitch,upper class,bisexual,Christian,2,6.0,dark brown,green,olive,muscular,NORDIC,M,"('NORDIC', 'M')"
1148,Bernardpierre,35,"('intuitive', 'creative', 'passionate')","('moody', 'irresponsible', 'hot-headed')","('painting', 'playing saxophone', 'cooking')",Artist,Artistic Flair,lower middle class,homosexual,spiritual,2,5.9,curly brown,hazel,dark,slender,FRENCH,M,"('FRENCH', 'M')"
1149,Winai,25,"('diligent', 'persistent', 'resilient')","('inflexible', 'stubborn', 'pessimistic')","('meditating', 'practicing yoga', 'reading')",Software Engineer,Debugging Mastery,middle class,heterosexual,Buddhist,2,5.6,black,brown,dark,slender,THAI,M,"('THAI', 'M')"
1150,Weisheng,30,"('diplomatic', 'empathetic', 'cooperative')","('indecisive', 'avoidant', 'insecure')","('playing basketball', 'reading', 'traveling')",Diplomat,Mediation Mastery,upper middle class,heterosexual,agnostic,2,5.11,black,brown,light,athletic,CHINESE,M,"('CHINESE', 'M')"
1151,Erzsebet,38,"('confident', 'ambitious', 'charismatic')","('arrogant', 'manipulative', 'reckless')","('horse riding', 'reading', 'politics')",Businesswoman,Deal Maker,upper class,heterosexual,Christian,2,5.9,blond,blue,fair,athletic,HUNGARIAN,F,"('HUNGARIAN', 'F')"
1152,Petteri,29,"('logical', 'analytical', 'independent')","('distant', 'critical', 'perfectionist')","('playing chess', 'hiking', 'reading')",Researcher,Scientific Insight,middle class,homosexual,atheist,2,6.1,light brown,blue,fair,lean,NORDIC,M,"('NORDIC', 'M')"
1153,Dongseok,27,"('determined', 'persistent', 'resourceful')","('inflexible', 'hot-headed', 'pessimistic')","('martial arts', 'reading', 'cooking')",Mechanic,Quick Fix,lower middle class,heterosexual,agnostic,2,5.1,black,brown,dark,muscular,KOREAN,M,"('KOREAN', 'M')"
1154,Wafa,26,"('empathetic', 'cooperative', 'diplomatic')","('indecisive', 'avoidant', 'insecure')","('volunteering', 'reading', 'traveling')",Social Worker,Empathy Shield,lower middle class,heterosexual,Muslim,2,5.7,dark brown,brown,olive,slender,ARAB,F,"('ARAB', 'F')"
1156,Mehmet,34,"('charismatic', 'confident', 'empathetic')","('manipulative', 'selfish', 'insincere')","('playing soccer', 'reading', 'cooking')",Politician,Persuasive Pitch,upper middle class,heterosexual,Muslim,2,5.11,dark brown,hazel,olive,athletic,TURKISH,M,"('TURKISH', 'M')"
1157,Virgine,31,"('intuitive', 'creative', 'passionate')","('moody', 'irresponsible', 'hot-headed')","('painting', 'playing guitar', 'cooking')",Artist,Artistic Flair,lower middle class,bisexual,spiritual,2,5.8,curly brown,green,olive,slender,FRENCH,F,"('FRENCH', 'F')"
1158,Dzenana,33,"('diligent', 'persistent', 'resilient')","('inflexible', 'stubborn', 'pessimistic')","('meditating', 'practicing yoga', 'reading')",Software Engineer,Debugging Mastery,middle class,heterosexual,agnostic,2,5.6,black,brown,dark,slender,SLAV,F,"('SLAV', 'F')"
1159,Szilard,36,"('logical', 'analytical', 'independent')","('distant', 'critical', 'perfectionist')","('playing chess', 'hiking', 'reading')",Researcher,Scientific Insight,upper middle class,homosexual,atheist,2,6.0,light brown,blue,fair,lean,HUNGARIAN,M,"('HUNGARIAN', 'M')"
